Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2012-05-11,^NYA,7799.60986328125,7886.56005859375,7787.6201171875,7815.8798828125,7815.8798828125,3869070000
2012-05-14,^NYA,7739.43017578125,7754.259765625,7699.64013671875,7705.43994140625,7705.43994140625,3688120000
2012-05-15,^NYA,7696.009765625,7714.83984375,7621.64013671875,7635.81005859375,7635.81005859375,4114040000
2012-05-16,^NYA,7656.77001953125,7701.68017578125,7592.759765625,7592.81982421875,7592.81982421875,4280420000
2012-05-17,^NYA,7588.22021484375,7595.68994140625,7480.41015625,7480.419921875,7480.419921875,4664280000
2012-05-18,^NYA,7503.759765625,7521.1201171875,7408.9599609375,7427.740234375,7427.740234375,4512470000
2012-05-21,^NYA,7443.8701171875,7543.60986328125,7438.72998046875,7542.97998046875,7542.97998046875,3786750000
2012-05-22,^NYA,7555.2998046875,7616.52001953125,7506.990234375,7542.580078125,7542.580078125,4123680000
2012-05-23,^NYA,7492.91015625,7547.06005859375,7404.89013671875,7540.89990234375,7540.89990234375,4108330000
2012-05-24,^NYA,7558.7900390625,7573.43017578125,7487.68017578125,7552.33984375,7552.33984375,3937670000
2012-05-25,^NYA,7543.330078125,7567.35986328125,7514.419921875,7534.330078125,7534.330078125,2872660000
2012-05-29,^NYA,7583.39990234375,7634.64013671875,7565.91015625,7615.02978515625,7615.02978515625,3441640000
2012-05-30,^NYA,7543.35986328125,7543.35986328125,7463.740234375,7471.39990234375,7471.39990234375,3534290000
2012-05-31,^NYA,7477.68994140625,7512.52001953125,7387.4501953125,7463.9599609375,7463.9599609375,4557620000
2012-06-01,^NYA,7368.41015625,7368.419921875,7286.77978515625,7292.22998046875,7292.22998046875,0
2012-06-04,^NYA,7302.7900390625,7320.6298828125,7222.8798828125,7285.52978515625,7285.52978515625,4011960000
2012-06-05,^NYA,7270.39990234375,7347.68017578125,7264.75,7338.6201171875,7338.6201171875,3403230000
2012-06-06,^NYA,7389.919921875,7517.4599609375,7389.919921875,7517.4599609375,7517.4599609375,4268360000
2012-06-07,^NYA,7584.06982421875,7614.93017578125,7509.18994140625,7519.830078125,7519.830078125,4258140000
2012-06-08,^NYA,7480.009765625,7554.56005859375,7451.43017578125,7553.77001953125,7553.77001953125,3497190000
2012-06-11,^NYA,7609.33984375,7623.91015625,7454.16015625,7459.2900390625,7459.2900390625,3537530000
2012-06-12,^NYA,7459.27978515625,7558.740234375,7456.919921875,7557.81982421875,7557.81982421875,3442920000
2012-06-13,^NYA,7533.60009765625,7577.7099609375,7483.35009765625,7506.419921875,7506.419921875,3506510000
